stop_id,stop_sequence,arrival_time,trip_id,departure_time
125,25,2025-01-09 12:20:50,1061,2025-01-09 12:20:50
126,26,2025-01-09 12:23:50,1061,2025-01-09 12:23:50
127,27,2025-01-09 12:26:50,1061,2025-01-09 12:26:50
128,28,2025-01-09 12:28:50,1061,2025-01-09 12:28:50
129,29,2025-01-09 12:30:50,1061,2025-01-09 12:30:50
130,30,2025-01-09 12:32:50,1061,2025-01-09 12:32:50
131,31,2025-01-09 12:34:50,1061,2025-01-09 12:34:50
132,32,2025-01-09 12:35:50,1061,2025-01-09 12:35:50
133,33,2025-01-09 12:38:50,1061,2025-01-09 12:38:50
134,34,2025-01-09 12:40:50,1061,2025-01-09 12:40:50
135,35,2025-01-09 12:42:50,1061,2025-01-09 12:42:50
136,36,2025-01-09 12:44:50,1061,2025-01-09 12:44:50
100,0,2025-01-09 11:33:50,1062,2025-01-09 11:33:50
101,1,2025-01-09 11:37:50,1062,2025-01-09 11:37:50
102,2,2025-01-09 11:40:50,1062,2025-01-09 11:40:50
103,3,2025-01-09 11:43:50,1062,2025-01-09 11:43:50
104,4,2025-01-09 11:47:50,1062,2025-01-09 11:47:50
105,5,2025-01-09 11:49:50,1062,2025-01-09 11:49:50
106,6,2025-01-09 11:50:50,1062,2025-01-09 11:50:50
107,7,2025-01-09 11:53:50,1062,2025-01-09 11:53:50
108,8,2025-01-09 11:55:50,1062,2025-01-09 11:55:50
109,9,2025-01-09 11:57:50,1062,2025-01-09 11:57:50
110,10,2025-01-09 11:59:50,1062,2025-01-09 11:59:50
111,11,2025-01-09 12:01:50,1062,2025-01-09 12:01:50
112,12,2025-01-09 12:03:50,1062,2025-01-09 12:03:50
113,13,2025-01-09 12:05:50,1062,2025-01-09 12:05:50
114,14,2025-01-09 12:07:50,1062,2025-01-09 12:07:50
115,15,2025-01-09 12:09:50,1062,2025-01-09 12:09:50
116,16,2025-01-09 12:11:50,1062,2025-01-09 12:11:50
117,17,2025-01-09 12:12:50,1062,2025-01-09 12:12:50
118,18,2025-01-09 12:14:50,1062,2025-01-09 12:14:50
119,19,2025-01-09 12:16:50,1062,2025-01-09 12:16:50
120,20,2025-01-09 12:18:50,1062,2025-01-09 12:18:50
121,21,2025-01-09 12:21:50,1062,2025-01-09 12:21:50
122,22,2025-01-09 12:23:50,1062,2025-01-09 12:23:50
123,23,2025-01-09 12:25:50,1062,2025-01-09 12:25:50
124,24,2025-01-09 12:28:50,1062,2025-01-09 12:28:50
125,25,2025-01-09 12:30:50,1062,2025-01-09 12:30:50
126,26,2025-01-09 12:33:50,1062,2025-01-09 12:33:50
127,27,2025-01-09 12:36:50,1062,2025-01-09 12:36:50
128,28,2025-01-09 12:38:50,1062,2025-01-09 12:38:50
129,29,2025-01-09 12:40:50,1062,2025-01-09 12:40:50
130,30,2025-01-09 12:42:50,1062,2025-01-09 12:42:50
131,31,2025-01-09 12:44:50,1062,2025-01-09 12:44:50
132,32,2025-01-09 12:45:50,1062,2025-01-09 12:45:50
133,33,2025-01-09 12:48:50,1062,2025-01-09 12:48:50
134,34,2025-01-09 12:50:50,1062,2025-01-09 12:50:50
135,35,2025-01-09 12:52:50,1062,2025-01-09 12:52:50
136,36,2025-01-09 12:54:50,1062,2025-01-09 12:54:50
100,0,2025-01-09 11:43:50,1063,2025-01-09 11:43:50
101,1,2025-01-09 11:47:50,1063,2025-01-09 11:47:50
102,2,2025-01-09 11:50:50,1063,2025-01-09 11:50:50
103,3,2025-01-09 11:53:50,1063,2025-01-09 11:53:50
104,4,2025-01-09 11:57:50,1063,2025-01-09 11:57:50
105,5,2025-01-09 11:59:50,1063,2025-01-09 11:59:50
106,6,2025-01-09 12:00:50,1063,2025-01-09 12:00:50
107,7,2025-01-09 12:03:50,1063,2025-01-09 12:03:50
108,8,2025-01-09 12:05:50,1063,2025-01-09 12:05:50
109,9,2025-01-09 12:07:50,1063,2025-01-09 12:07:50
110,10,2025-01-09 12:09:50,1063,2025-01-09 12:09:50
111,11,2025-01-09 12:11:50,1063,2025-01-09 12:11:50
112,12,2025-01-09 12:13:50,1063,2025-01-09 12:13:50
113,13,2025-01-09 12:15:50,1063,2025-01-09 12:15:50
114,14,2025-01-09 12:17:50,1063,2025-01-09 12:17:50
115,15,2025-01-09 12:19:50,1063,2025-01-09 12:19:50
116,16,2025-01-09 12:21:50,1063,2025-01-09 12:21:50
117,17,2025-01-09 12:22:50,1063,2025-01-09 12:22:50
118,18,2025-01-09 12:24:50,1063,2025-01-09 12:24:50
119,19,2025-01-09 12:26:50,1063,2025-01-09 12:26:50
120,20,2025-01-09 12:28:50,1063,2025-01-09 12:28:50
121,21,2025-01-09 12:31:50,1063,2025-01-09 12:31:50
122,22,2025-01-09 12:33:50,1063,2025-01-09 12:33:50
123,23,2025-01-09 12:35:50,1063,2025-01-09 12:35:50
124,24,2025-01-09 12:38:50,1063,2025-01-09 12:38:50
125,25,2025-01-09 12:40:50,1063,2025-01-09 12:40:50
126,26,2025-01-09 12:43:50,1063,2025-01-09 12:43:50
127,27,2025-01-09 12:46:50,1063,2025-01-09 12:46:50
128,28,2025-01-09 12:48:50,1063,2025-01-09 12:48:50
129,29,2025-01-09 12:50:50,1063,2025-01-09 12:50:50
130,30,2025-01-09 12:52:50,1063,2025-01-09 12:52:50
131,31,2025-01-09 12:54:50,1063,2025-01-09 12:54:50
132,32,2025-01-09 12:55:50,1063,2025-01-09 12:55:50
133,33,2025-01-09 12:58:50,1063,2025-01-09 12:58:50
134,34,2025-01-09 13:00:50,1063,2025-01-09 13:00:50
135,35,2025-01-09 13:02:50,1063,2025-01-09 13:02:50
136,36,2025-01-09 13:04:50,1063,2025-01-09 13:04:50
100,0,2025-01-09 11:53:50,1064,2025-01-09 11:53:50
101,1,2025-01-09 11:57:50,1064,2025-01-09 11:57:50
102,2,2025-01-09 12:00:50,1064,2025-01-09 12:00:50
103,3,2025-01-09 12:03:50,1064,2025-01-09 12:03:50
104,4,2025-01-09 12:07:50,1064,2025-01-09 12:07:50
105,5,2025-01-09 12:09:50,1064,2025-01-09 12:09:50
106,6,2025-01-09 12:10:50,1064,2025-01-09 12:10:50
107,7,2025-01-09 12:13:50,1064,2025-01-09 12:13:50
108,8,2025-01-09 12:15:50,1064,2025-01-09 12:15:50
109,9,2025-01-09 12:17:50,1064,2025-01-09 12:17:50
110,10,2025-01-09 12:19:50,1064,2025-01-09 12:19:50
111,11,2025-01-09 12:21:50,1064,2025-01-09 12:21:50
112,12,2025-01-09 12:23:50,1064,2025-01-09 12:23:50
113,13,2025-01-09 12:25:50,1064,2025-01-09 12:25:50
114,14,2025-01-09 12:27:50,1064,2025-01-09 12:27:50
115,15,2025-01-09 12:29:50,1064,2025-01-09 12:29:50
116,16,2025-01-09 12:31:50,1064,2025-01-09 12:31:50
117,17,2025-01-09 12:32:50,1064,2025-01-09 12:32:50
118,18,2025-01-09 12:34:50,1064,2025-01-09 12:34:50
119,19,2025-01-09 12:36:50,1064,2025-01-09 12:36:50
120,20,2025-01-09 12:38:50,1064,2025-01-09 12:38:50
121,21,2025-01-09 12:41:50,1064,2025-01-09 12:41:50
122,22,2025-01-09 12:43:50,1064,2025-01-09 12:43:50
123,23,2025-01-09 12:45:50,1064,2025-01-09 12:45:50
124,24,2025-01-09 12:48:50,1064,2025-01-09 12:48:50
125,25,2025-01-09 12:50:50,1064,2025-01-09 12:50:50
126,26,2025-01-09 12:53:50,1064,2025-01-09 12:53:50
127,27,2025-01-09 12:56:50,1064,2025-01-09 12:56:50
128,28,2025-01-09 12:58:50,1064,2025-01-09 12:58:50
129,29,2025-01-09 13:00:50,1064,2025-01-09 13:00:50
130,30,2025-01-09 13:02:50,1064,2025-01-09 13:02:50
131,31,2025-01-09 13:04:50,1064,2025-01-09 13:04:50
132,32,2025-01-09 13:05:50,1064,2025-01-09 13:05:50
133,33,2025-01-09 13:08:50,1064,2025-01-09 13:08:50
134,34,2025-01-09 13:10:50,1064,2025-01-09 13:10:50
135,35,2025-01-09 13:12:50,1064,2025-01-09 13:12:50
136,36,2025-01-09 13:14:50,1064,2025-01-09 13:14:50
100,0,2025-01-09 12:03:50,1065,2025-01-09 12:03:50
101,1,2025-01-09 12:07:50,1065,2025-01-09 12:07:50
102,2,2025-01-09 12:10:50,1065,2025-01-09 12:10:50
103,3,2025-01-09 12:13:50,1065,2025-01-09 12:13:50
104,4,2025-01-09 12:17:50,1065,2025-01-09 12:17:50
105,5,2025-01-09 12:19:50,1065,2025-01-09 12:19:50
106,6,2025-01-09 12:20:50,1065,2025-01-09 12:20:50
107,7,2025-01-09 12:23:50,1065,2025-01-09 12:23:50
108,8,2025-01-09 12:25:50,1065,2025-01-09 12:25:50
109,9,2025-01-09 12:27:50,1065,2025-01-09 12:27:50
110,10,2025-01-09 12:29:50,1065,2025-01-09 12:29:50
111,11,2025-01-09 12:31:50,1065,2025-01-09 12:31:50
112,12,2025-01-09 12:33:50,1065,2025-01-09 12:33:50
113,13,2025-01-09 12:35:50,1065,2025-01-09 12:35:50
114,14,2025-01-09 12:37:50,1065,2025-01-09 12:37:50
115,15,2025-01-09 12:39:50,1065,2025-01-09 12:39:50
116,16,2025-01-09 12:41:50,1065,2025-01-09 12:41:50
117,17,2025-01-09 12:42:50,1065,2025-01-09 12:42:50
118,18,2025-01-09 12:44:50,1065,2025-01-09 12:44:50
119,19,2025-01-09 12:46:50,1065,2025-01-09 12:46:50
120,20,2025-01-09 12:48:50,1065,2025-01-09 12:48:50
121,21,2025-01-09 12:51:50,1065,2025-01-09 12:51:50
122,22,2025-01-09 12:53:50,1065,2025-01-09 12:53:50
123,23,2025-01-09 12:55:50,1065,2025-01-09 12:55:50
124,24,2025-01-09 12:58:50,1065,2025-01-09 12:58:50
125,25,2025-01-09 13:00:50,1065,2025-01-09 13:00:50
126,26,2025-01-09 13:03:50,1065,2025-01-09 13:03:50
127,27,2025-01-09 13:06:50,1065,2025-01-09 13:06:50
128,28,2025-01-09 13:08:50,1065,2025-01-09 13:08:50
129,29,2025-01-09 13:10:50,1065,2025-01-09 13:10:50
130,30,2025-01-09 13:12:50,1065,2025-01-09 13:12:50
131,31,2025-01-09 13:14:50,1065,2025-01-09 13:14:50
132,32,2025-01-09 13:15:50,1065,2025-01-09 13:15:50
133,33,2025-01-09 13:18:50,1065,2025-01-09 13:18:50
134,34,2025-01-09 13:20:50,1065,2025-01-09 13:20:50
135,35,2025-01-09 13:22:50,1065,2025-01-09 13:22:50
136,36,2025-01-09 13:24:50,1065,2025-01-09 13:24:50
100,0,2025-01-09 12:13:50,1066,2025-01-09 12:13:50
101,1,2025-01-09 12:17:50,1066,2025-01-09 12:17:50
102,2,2025-01-09 12:20:50,1066,2025-01-09 12:20:50
103,3,2025-01-09 12:23:50,1066,2025-01-09 12:23:50
104,4,2025-01-09 12:27:50,1066,2025-01-09 12:27:50
105,5,2025-01-09 12:29:50,1066,2025-01-09 12:29:50
106,6,2025-01-09 12:30:50,1066,2025-01-09 12:30:50
107,7,2025-01-09 12:33:50,1066,2025-01-09 12:33:50
108,8,2025-01-09 12:35:50,1066,2025-01-09 12:35:50
109,9,2025-01-09 12:37:50,1066,2025-01-09 12:37:50
110,10,2025-01-09 12:39:50,1066,2025-01-09 12:39:50
111,11,2025-01-09 12:41:50,1066,2025-01-09 12:41:50
112,12,2025-01-09 12:43:50,1066,2025-01-09 12:43:50
113,13,2025-01-09 12:45:50,1066,2025-01-09 12:45:50
114,14,2025-01-09 12:47:50,1066,2025-01-09 12:47:50
115,15,2025-01-09 12:49:50,1066,2025-01-09 12:49:50
116,16,2025-01-09 12:51:50,1066,2025-01-09 12:51:50
117,17,2025-01-09 12:52:50,1066,2025-01-09 12:52:50
118,18,2025-01-09 12:54:50,1066,2025-01-09 12:54:50
119,19,2025-01-09 12:56:50,1066,2025-01-09 12:56:50
120,20,2025-01-09 12:58:50,1066,2025-01-09 12:58:50
121,21,2025-01-09 13:01:50,1066,2025-01-09 13:01:50
122,22,2025-01-09 13:03:50,1066,2025-01-09 13:03:50
123,23,2025-01-09 13:05:50,1066,2025-01-09 13:05:50
124,24,2025-01-09 13:08:50,1066,2025-01-09 13:08:50
125,25,2025-01-09 13:10:50,1066,2025-01-09 13:10:50
126,26,2025-01-09 13:13:50,1066,2025-01-09 13:13:50
127,27,2025-01-09 13:16:50,1066,2025-01-09 13:16:50
128,28,2025-01-09 13:18:50,1066,2025-01-09 13:18:50
129,29,2025-01-09 13:20:50,1066,2025-01-09 13:20:50
130,30,2025-01-09 13:22:50,1066,2025-01-09 13:22:50
131,31,2025-01-09 13:24:50,1066,2025-01-09 13:24:50
132,32,2025-01-09 13:25:50,1066,2025-01-09 13:25:50
133,33,2025-01-09 13:28:50,1066,2025-01-09 13:28:50
134,34,2025-01-09 13:30:50,1066,2025-01-09 13:30:50
135,35,2025-01-09 13:32:50,1066,2025-01-09 13:32:50
136,36,2025-01-09 13:34:50,1066,2025-01-09 13:34:50
100,0,2025-01-09 12:23:50,1067,2025-01-09 12:23:50
101,1,2025-01-09 12:27:50,1067,2025-01-09 12:27:50
102,2,2025-01-09 12:30:50,1067,2025-01-09 12:30:50
103,3,2025-01-09 12:33:50,1067,2025-01-09 12:33:50
104,4,2025-01-09 12:37:50,1067,2025-01-09 12:37:50
105,5,2025-01-09 12:39:50,1067,2025-01-09 12:39:50
106,6,2025-01-09 12:40:50,1067,2025-01-09 12:40:50
107,7,2025-01-09 12:43:50,1067,2025-01-09 12:43:50
108,8,2025-01-09 12:45:50,1067,2025-01-09 12:45:50
109,9,2025-01-09 12:47:50,1067,2025-01-09 12:47:50
110,10,2025-01-09 12:49:50,1067,2025-01-09 12:49:50
111,11,2025-01-09 12:51:50,1067,2025-01-09 12:51:50
112,12,2025-01-09 12:53:50,1067,2025-01-09 12:53:50
113,13,2025-01-09 12:55:50,1067,2025-01-09 12:55:50
114,14,2025-01-09 12:57:50,1067,2025-01-09 12:57:50
115,15,2025-01-09 12:59:50,1067,2025-01-09 12:59:50
116,16,2025-01-09 13:01:50,1067,2025-01-09 13:01:50
117,17,2025-01-09 13:02:50,1067,2025-01-09 13:02:50
118,18,2025-01-09 13:04:50,1067,2025-01-09 13:04:50
119,19,2025-01-09 13:06:50,1067,2025-01-09 13:06:50
120,20,2025-01-09 13:08:50,1067,2025-01-09 13:08:50
121,21,2025-01-09 13:11:50,1067,2025-01-09 13:11:50
122,22,2025-01-09 13:13:50,1067,2025-01-09 13:13:50
123,23,2025-01-09 13:15:50,1067,2025-01-09 13:15:50
124,24,2025-01-09 13:18:50,1067,2025-01-09 13:18:50
125,25,2025-01-09 13:20:50,1067,2025-01-09 13:20:50
126,26,2025-01-09 13:23:50,1067,2025-01-09 13:23:50
127,27,2025-01-09 13:26:50,1067,2025-01-09 13:26:50
128,28,2025-01-09 13:28:50,1067,2025-01-09 13:28:50
129,29,2025-01-09 13:30:50,1067,2025-01-09 13:30:50
130,30,2025-01-09 13:32:50,1067,2025-01-09 13:32:50
131,31,2025-01-09 13:34:50,1067,2025-01-09 13:34:50
132,32,2025-01-09 13:35:50,1067,2025-01-09 13:35:50
133,33,2025-01-09 13:38:50,1067,2025-01-09 13:38:50
134,34,2025-01-09 13:40:50,1067,2025-01-09 13:40:50
135,35,2025-01-09 13:42:50,1067,2025-01-09 13:42:50
136,36,2025-01-09 13:44:50,1067,2025-01-09 13:44:50
100,0,2025-01-09 12:33:50,1068,2025-01-09 12:33:50
101,1,2025-01-09 12:37:50,1068,2025-01-09 12:37:50
102,2,2025-01-09 12:40:50,1068,2025-01-09 12:40:50
103,3,2025-01-09 12:43:50,1068,2025-01-09 12:43:50
104,4,2025-01-09 12:47:50,1068,2025-01-09 12:47:50
105,5,2025-01-09 12:49:50,1068,2025-01-09 12:49:50
106,6,2025-01-09 12:50:50,1068,2025-01-09 12:50:50
107,7,2025-01-09 12:53:50,1068,2025-01-09 12:53:50
108,8,2025-01-09 12:55:50,1068,2025-01-09 12:55:50
109,9,2025-01-09 12:57:50,1068,2025-01-09 12:57:50
110,10,2025-01-09 12:59:50,1068,2025-01-09 12:59:50
111,11,2025-01-09 13:01:50,1068,2025-01-09 13:01:50
112,12,2025-01-09 13:03:50,1068,2025-01-09 13:03:50
113,13,2025-01-09 13:05:50,1068,2025-01-09 13:05:50
114,14,2025-01-09 13:07:50,1068,2025-01-09 13:07:50
115,15,2025-01-09 13:09:50,1068,2025-01-09 13:09:50
116,16,2025-01-09 13:11:50,1068,2025-01-09 13:11:50
117,17,2025-01-09 13:12:50,1068,2025-01-09 13:12:50
118,18,2025-01-09 13:14:50,1068,2025-01-09 13:14:50
119,19,2025-01-09 13:16:50,1068,2025-01-09 13:16:50
120,20,2025-01-09 13:18:50,1068,2025-01-09 13:18:50
121,21,2025-01-09 13:21:50,1068,2025-01-09 13:21:50
122,22,2025-01-09 13:23:50,1068,2025-01-09 13:23:50
123,23,2025-01-09 13:25:50,1068,2025-01-09 13:25:50
124,24,2025-01-09 13:28:50,1068,2025-01-09 13:28:50
125,25,2025-01-09 13:30:50,1068,2025-01-09 13:30:50
126,26,2025-01-09 13:33:50,1068,2025-01-09 13:33:50
127,27,2025-01-09 13:36:50,1068,2025-01-09 13:36:50
128,28,2025-01-09 13:38:50,1068,2025-01-09 13:38:50
129,29,2025-01-09 13:40:50,1068,2025-01-09 13:40:50
130,30,2025-01-09 13:42:50,1068,2025-01-09 13:42:50
131,31,2025-01-09 13:44:50,1068,2025-01-09 13:44:50
132,32,2025-01-09 13:45:50,1068,2025-01-09 13:45:50
133,33,2025-01-09 13:48:50,1068,2025-01-09 13:48:50
134,34,2025-01-09 13:50:50,1068,2025-01-09 13:50:50
135,35,2025-01-09 13:52:50,1068,2025-01-09 13:52:50
136,36,2025-01-09 13:54:50,1068,2025-01-09 13:54:50
100,0,2025-01-09 12:43:50,1069,2025-01-09 12:43:50
101,1,2025-01-09 12:47:50,1069,2025-01-09 12:47:50
102,2,2025-01-09 12:50:50,1069,2025-01-09 12:50:50
103,3,2025-01-09 12:53:50,1069,2025-01-09 12:53:50
104,4,2025-01-09 12:57:50,1069,2025-01-09 12:57:50
105,5,2025-01-09 12:59:50,1069,2025-01-09 12:59:50
106,6,2025-01-09 13:00:50,1069,2025-01-09 13:00:50
107,7,2025-01-09 13:03:50,1069,2025-01-09 13:03:50
108,8,2025-01-09 13:05:50,1069,2025-01-09 13:05:50
109,9,2025-01-09 13:07:50,1069,2025-01-09 13:07:50
110,10,2025-01-09 13:09:50,1069,2025-01-09 13:09:50
111,11,2025-01-09 13:11:50,1069,2025-01-09 13:11:50
112,12,2025-01-09 13:13:50,1069,2025-01-09 13:13:50
113,13,2025-01-09 13:15:50,1069,2025-01-09 13:15:50
114,14,2025-01-09 13:17:50,1069,2025-01-09 13:17:50
115,15,2025-01-09 13:19:50,1069,2025-01-09 13:19:50
116,16,2025-01-09 13:21:50,1069,2025-01-09 13:21:50
117,17,2025-01-09 13:22:50,1069,2025-01-09 13:22:50
118,18,2025-01-09 13:24:50,1069,2025-01-09 13:24:50
119,19,2025-01-09 13:26:50,1069,2025-01-09 13:26:50
120,20,2025-01-09 13:28:50,1069,2025-01-09 13:28:50
121,21,2025-01-09 13:31:50,1069,2025-01-09 13:31:50
122,22,2025-01-09 13:33:50,1069,2025-01-09 13:33:50
123,23,2025-01-09 13:35:50,1069,2025-01-09 13:35:50
124,24,2025-01-09 13:38:50,1069,2025-01-09 13:38:50
125,25,2025-01-09 13:40:50,1069,2025-01-09 13:40:50
126,26,2025-01-09 13:43:50,1069,2025-01-09 13:43:50
127,27,2025-01-09 13:46:50,1069,2025-01-09 13:46:50
128,28,2025-01-09 13:48:50,1069,2025-01-09 13:48:50
129,29,2025-01-09 13:50:50,1069,2025-01-09 13:50:50
130,30,2025-01-09 13:52:50,1069,2025-01-09 13:52:50
131,31,2025-01-09 13:54:50,1069,2025-01-09 13:54:50
132,32,2025-01-09 13:55:50,1069,2025-01-09 13:55:50
133,33,2025-01-09 13:58:50,1069,2025-01-09 13:58:50
134,34,2025-01-09 14:00:50,1069,2025-01-09 14:00:50
135,35,2025-01-09 14:02:50,1069,2025-01-09 14:02:50
136,36,2025-01-09 14:04:50,1069,2025-01-09 14:04:50
100,0,2025-01-09 12:53:50,1070,2025-01-09 12:53:50
101,1,2025-01-09 12:57:50,1070,2025-01-09 12:57:50
102,2,2025-01-09 13:00:50,1070,2025-01-09 13:00:50
103,3,2025-01-09 13:03:50,1070,2025-01-09 13:03:50
104,4,2025-01-09 13:07:50,1070,2025-01-09 13:07:50
105,5,2025-01-09 13:09:50,1070,2025-01-09 13:09:50
106,6,2025-01-09 13:10:50,1070,2025-01-09 13:10:50
107,7,2025-01-09 13:13:50,1070,2025-01-09 13:13:50
108,8,2025-01-09 13:15:50,1070,2025-01-09 13:15:50
109,9,2025-01-09 13:17:50,1070,2025-01-09 13:17:50
110,10,2025-01-09 13:19:50,1070,2025-01-09 13:19:50
111,11,2025-01-09 13:21:50,1070,2025-01-09 13:21:50
112,12,2025-01-09 13:23:50,1070,2025-01-09 13:23:50
113,13,2025-01-09 13:25:50,1070,2025-01-09 13:25:50
114,14,2025-01-09 13:27:50,1070,2025-01-09 13:27:50
115,15,2025-01-09 13:29:50,1070,2025-01-09 13:29:50
116,16,2025-01-09 13:31:50,1070,2025-01-09 13:31:50
117,17,2025-01-09 13:32:50,1070,2025-01-09 13:32:50
118,18,2025-01-09 13:34:50,1070,2025-01-09 13:34:50
119,19,2025-01-09 13:36:50,1070,2025-01-09 13:36:50
120,20,2025-01-09 13:38:50,1070,2025-01-09 13:38:50
121,21,2025-01-09 13:41:50,1070,2025-01-09 13:41:50
122,22,2025-01-09 13:43:50,1070,2025-01-09 13:43:50
123,23,2025-01-09 13:45:50,1070,2025-01-09 13:45:50
124,24,2025-01-09 13:48:50,1070,2025-01-09 13:48:50
125,25,2025-01-09 13:50:50,1070,2025-01-09 13:50:50
126,26,2025-01-09 13:53:50,1070,2025-01-09 13:53:50
127,27,2025-01-09 13:56:50,1070,2025-01-09 13:56:50
128,28,2025-01-09 13:58:50,1070,2025-01-09 13:58:50
129,29,2025-01-09 14:00:50,1070,2025-01-09 14:00:50
130,30,2025-01-09 14:02:50,1070,2025-01-09 14:02:50
131,31,2025-01-09 14:04:50,1070,2025-01-09 14:04:50
132,32,2025-01-09 14:05:50,1070,2025-01-09 14:05:50
133,33,2025-01-09 14:08:50,1070,2025-01-09 14:08:50
134,34,2025-01-09 14:10:50,1070,2025-01-09 14:10:50
135,35,2025-01-09 14:12:50,1070,2025-01-09 14:12:50
136,36,2025-01-09 14:14:50,1070,2025-01-09 14:14:50
100,0,2025-01-09 13:03:50,1071,2025-01-09 13:03:50
101,1,2025-01-09 13:07:50,1071,2025-01-09 13:07:50
102,2,2025-01-09 13:10:50,1071,2025-01-09 13:10:50
103,3,2025-01-09 13:13:50,1071,2025-01-09 13:13:50
104,4,2025-01-09 13:17:50,1071,2025-01-09 13:17:50
105,5,2025-01-09 13:19:50,1071,2025-01-09 13:19:50
106,6,2025-01-09 13:20:50,1071,2025-01-09 13:20:50
107,7,2025-01-09 13:23:50,1071,2025-01-09 13:23:50
108,8,2025-01-09 13:25:50,1071,2025-01-09 13:25:50
109,9,2025-01-09 13:27:50,1071,2025-01-09 13:27:50
110,10,2025-01-09 13:29:50,1071,2025-01-09 13:29:50
111,11,2025-01-09 13:31:50,1071,2025-01-09 13:31:50
112,12,2025-01-09 13:33:50,1071,2025-01-09 13:33:50
113,13,2025-01-09 13:35:50,1071,2025-01-09 13:35:50
114,14,2025-01-09 13:37:50,1071,2025-01-09 13:37:50
115,15,2025-01-09 13:39:50,1071,2025-01-09 13:39:50
116,16,2025-01-09 13:41:50,1071,2025-01-09 13:41:50
117,17,2025-01-09 13:42:50,1071,2025-01-09 13:42:50
118,18,2025-01-09 13:44:50,1071,2025-01-09 13:44:50
119,19,2025-01-09 13:46:50,1071,2025-01-09 13:46:50
120,20,2025-01-09 13:48:50,1071,2025-01-09 13:48:50
121,21,2025-01-09 13:51:50,1071,2025-01-09 13:51:50
122,22,2025-01-09 13:53:50,1071,2025-01-09 13:53:50
123,23,2025-01-09 13:55:50,1071,2025-01-09 13:55:50
124,24,2025-01-09 13:58:50,1071,2025-01-09 13:58:50
125,25,2025-01-09 14:00:50,1071,2025-01-09 14:00:50
126,26,2025-01-09 14:03:50,1071,2025-01-09 14:03:50
127,27,2025-01-09 14:06:50,1071,2025-01-09 14:06:50
128,28,2025-01-09 14:08:50,1071,2025-01-09 14:08:50
129,29,2025-01-09 14:10:50,1071,2025-01-09 14:10:50
130,30,2025-01-09 14:12:50,1071,2025-01-09 14:12:50
131,31,2025-01-09 14:14:50,1071,2025-01-09 14:14:50
132,32,2025-01-09 14:15:50,1071,2025-01-09 14:15:50
133,33,2025-01-09 14:18:50,1071,2025-01-09 14:18:50
134,34,2025-01-09 14:20:50,1071,2025-01-09 14:20:50
135,35,2025-01-09 14:22:50,1071,2025-01-09 14:22:50
136,36,2025-01-09 14:24:50,1071,2025-01-09 14:24:50
100,0,2025-01-09 13:13:50,1072,2025-01-09 13:13:50
101,1,2025-01-09 13:17:50,1072,2025-01-09 13:17:50
102,2,2025-01-09 13:20:50,1072,2025-01-09 13:20:50
103,3,2025-01-09 13:23:50,1072,2025-01-09 13:23:50
104,4,2025-01-09 13:27:50,1072,2025-01-09 13:27:50
105,5,2025-01-09 13:29:50,1072,2025-01-09 13:29:50
106,6,2025-01-09 13:30:50,1072,2025-01-09 13:30:50
107,7,2025-01-09 13:33:50,1072,2025-01-09 13:33:50
108,8,2025-01-09 13:35:50,1072,2025-01-09 13:35:50
109,9,2025-01-09 13:37:50,1072,2025-01-09 13:37:50
110,10,2025-01-09 13:39:50,1072,2025-01-09 13:39:50
111,11,2025-01-09 13:41:50,1072,2025-01-09 13:41:50
112,12,2025-01-09 13:43:50,1072,2025-01-09 13:43:50
113,13,2025-01-09 13:45:50,1072,2025-01-09 13:45:50
114,14,2025-01-09 13:47:50,1072,2025-01-09 13:47:50
115,15,2025-01-09 13:49:50,1072,2025-01-09 13:49:50
116,16,2025-01-09 13:51:50,1072,2025-01-09 13:51:50
117,17,2025-01-09 13:52:50,1072,2025-01-09 13:52:50
118,18,2025-01-09 13:54:50,1072,2025-01-09 13:54:50
119,19,2025-01-09 13:56:50,1072,2025-01-09 13:56:50
120,20,2025-01-09 13:58:50,1072,2025-01-09 13:58:50
121,21,2025-01-09 14:01:50,1072,2025-01-09 14:01:50
122,22,2025-01-09 14:03:50,1072,2025-01-09 14:03:50
123,23,2025-01-09 14:05:50,1072,2025-01-09 14:05:50
124,24,2025-01-09 14:08:50,1072,2025-01-09 14:08:50
125,25,2025-01-09 14:10:50,1072,2025-01-09 14:10:50
126,26,2025-01-09 14:13:50,1072,2025-01-09 14:13:50
127,27,2025-01-09 14:16:50,1072,2025-01-09 14:16:50
128,28,2025-01-09 14:18:50,1072,2025-01-09 14:18:50
129,29,2025-01-09 14:20:50,1072,2025-01-09 14:20:50
130,30,2025-01-09 14:22:50,1072,2025-01-09 14:22:50
131,31,2025-01-09 14:24:50,1072,2025-01-09 14:24:50
132,32,2025-01-09 14:25:50,1072,2025-01-09 14:25:50
133,33,2025-01-09 14:28:50,1072,2025-01-09 14:28:50
134,34,2025-01-09 14:30:50,1072,2025-01-09 14:30:50
135,35,2025-01-09 14:32:50,1072,2025-01-09 14:32:50
136,36,2025-01-09 14:34:50,1072,2025-01-09 14:34:50
100,0,2025-01-09 13:23:50,1073,2025-01-09 13:23:50
101,1,2025-01-09 13:27:50,1073,2025-01-09 13:27:50
102,2,2025-01-09 13:30:50,1073,2025-01-09 13:30:50
103,3,2025-01-09 13:33:50,1073,2025-01-09 13:33:50
